fps,memory,renderTime,timestamp,userAgent,id,time_seconds
43,217.8516149520874,20.09999999962747,2025-09-11 19:14:38.435000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080258tb2qnjeov,10.235
43,217.8516149520874,20.300000000745058,2025-09-11 19:14:38.462000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080267abb1drqfg,10.262
43,217.8516149520874,19.699999999254942,2025-09-11 19:14:38.491000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080270ffl5pjfbf,10.291
43,217.8516149520874,20.90000000037253,2025-09-11 19:14:38.520000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080275k187deuli,10.32
43,217.8516149520874,21.40000000037253,2025-09-11 19:14:38.550000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080278cozrqu7em,10.35
43,217.8516149520874,20.799999998882413,2025-09-11 19:14:38.578000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080284zidmo9nnp,10.378
43,217.8516149520874,20.800000000745058,2025-09-11 19:14:38.607000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080292ua5ksrq3e,10.407
43,217.8516149520874,19.199999999254942,2025-09-11 19:14:38.636000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080296oxnd8mwjc,10.436
43,217.8516149520874,21.59999999962747,2025-09-11 19:14:38.662000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080300wup0392uf,10.462
43,217.8516149520874,21.699999999254942,2025-09-11 19:14:38.692000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618080307971nioziv,10.492
